,year,fips,state,state_po,county,office,candidate,party,candidatevotes,totalvotes,version,democrat_candidate,democrat_votes,republican_candidate,republican_votes,green_candidate,green_votes,other_candidate,other_votes,dem_share,rep_share
14059,2016,30095,Montana,MT,Stillwater,President,Hillary Clinton,democrat,908.0,4873,20191203,Hillary Clinton,908.0,Donald Trump,3661.0,,,Other,304.0,0.18633285450441206,0.751282577467679
14060,2016,30097,Montana,MT,Sweet Grass,President,Hillary Clinton,democrat,402.0,2107,20191203,Hillary Clinton,402.0,Donald Trump,1595.0,,,Other,110.0,0.19079259610821073,0.757000474608448
14061,2016,30099,Montana,MT,Teton,President,Hillary Clinton,democrat,808.0,3188,20191203,Hillary Clinton,808.0,Donald Trump,2170.0,,,Other,210.0,0.2534504391468005,0.6806775407779172
14062,2016,30101,Montana,MT,Toole,President,Hillary Clinton,democrat,402.0,2037,20191203,Hillary Clinton,402.0,Donald Trump,1497.0,,,Other,138.0,0.19734904270986744,0.7349042709867453
14063,2016,30103,Montana,MT,Treasure,President,Hillary Clinton,democrat,59.0,443,20191203,Hillary Clinton,59.0,Donald Trump,351.0,,,Other,33.0,0.13318284424379231,0.7923250564334086
14064,2016,30105,Montana,MT,Valley,President,Hillary Clinton,democrat,886.0,3894,20191203,Hillary Clinton,886.0,Donald Trump,2698.0,,,Other,310.0,0.22752953261427838,0.6928608115048793
14065,2016,30107,Montana,MT,Wheatland,President,Hillary Clinton,democrat,179.0,946,20191203,Hillary Clinton,179.0,Donald Trump,702.0,,,Other,65.0,0.18921775898520085,0.7420718816067653
14066,2016,30109,Montana,MT,Wibaux,President,Hillary Clinton,democrat,55.0,541,20191203,Hillary Clinton,55.0,Donald Trump,463.0,,,Other,23.0,0.10166358595194085,0.8558225508317929
14067,2016,30111,Montana,MT,Yellowstone,President,Hillary Clinton,democrat,22171.0,69108,20191203,Hillary Clinton,22171.0,Donald Trump,40920.0,,,Other,6017.0,0.32081669271285523,0.5921166869248133
14068,2016,31001,Nebraska,NE,Adams,President,Hillary Clinton,democrat,3302.0,13513,20191203,Hillary Clinton,3302.0,Donald Trump,9287.0,,,Other,924.0,0.2443572855768519,0.6872641160364094
14069,2016,31003,Nebraska,NE,Antelope,President,Hillary Clinton,democrat,383.0,3281,20191203,Hillary Clinton,383.0,Donald Trump,2732.0,,,Other,166.0,0.11673270344407193,0.8326729655592807
14070,2016,31005,Nebraska,NE,Arthur,President,Hillary Clinton,democrat,17.0,273,20191203,Hillary Clinton,17.0,Donald Trump,244.0,,,Other,12.0,0.06227106227106227,0.8937728937728938
14071,2016,31007,Nebraska,NE,Banner,President,Hillary Clinton,democrat,19.0,402,20191203,Hillary Clinton,19.0,Donald Trump,357.0,,,Other,26.0,0.0472636815920398,0.8880597014925373
14072,2016,31009,Nebraska,NE,Blaine,President,Hillary Clinton,democrat,30.0,317,20191203,Hillary Clinton,30.0,Donald Trump,276.0,,,Other,11.0,0.0946372239747634,0.8706624605678234
14073,2016,31011,Nebraska,NE,Boone,President,Hillary Clinton,democrat,414.0,2905,20191203,Hillary Clinton,414.0,Donald Trump,2299.0,,,Other,192.0,0.14251290877796902,0.791394148020654
14074,2016,31013,Nebraska,NE,Box Butte,President,Hillary Clinton,democrat,965.0,4924,20191203,Hillary Clinton,965.0,Donald Trump,3617.0,,,Other,342.0,0.19597887896019497,0.7345653939886271
14075,2016,31015,Nebraska,NE,Boyd,President,Hillary Clinton,democrat,128.0,1156,20191203,Hillary Clinton,128.0,Donald Trump,983.0,,,Other,45.0,0.11072664359861592,0.8503460207612457
14076,2016,31017,Nebraska,NE,Brown,President,Hillary Clinton,democrat,153.0,1597,20191203,Hillary Clinton,153.0,Donald Trump,1385.0,,,Other,59.0,0.09580463368816532,0.8672510958046337
14077,2016,31019,Nebraska,NE,Buffalo,President,Hillary Clinton,democrat,4763.0,21129,20191203,Hillary Clinton,4763.0,Donald Trump,14569.0,,,Other,1797.0,0.22542477164087274,0.6895262435515169
14078,2016,31021,Nebraska,NE,Burt,President,Hillary Clinton,democrat,930.0,3558,20191203,Hillary Clinton,930.0,Donald Trump,2367.0,,,Other,261.0,0.26138279932546377,0.6652613827993255
14079,2016,31023,Nebraska,NE,Butler,President,Hillary Clinton,democrat,691.0,3981,20191203,Hillary Clinton,691.0,Donald Trump,3079.0,,,Other,211.0,0.17357447877417734,0.7734237628736499
14080,2016,31025,Nebraska,NE,Cass,President,Hillary Clinton,democrat,3484.0,12933,20191203,Hillary Clinton,3484.0,Donald Trump,8452.0,,,Other,997.0,0.26938838629861594,0.653521997989639
14081,2016,31027,Nebraska,NE,Cedar,President,Hillary Clinton,democrat,571.0,4420,20191203,Hillary Clinton,571.0,Donald Trump,3532.0,,,Other,317.0,0.12918552036199096,0.7990950226244344
14082,2016,31029,Nebraska,NE,Chase,President,Hillary Clinton,democrat,171.0,1898,20191203,Hillary Clinton,171.0,Donald Trump,1648.0,,,Other,79.0,0.09009483667017913,0.8682824025289779
14083,2016,31031,Nebraska,NE,Cherry,President,Hillary Clinton,democrat,317.0,3118,20191203,Hillary Clinton,317.0,Donald Trump,2623.0,,,Other,178.0,0.10166773572803078,0.8412443874278384
14084,2016,31033,Nebraska,NE,Cheyenne,President,Hillary Clinton,democrat,711.0,4711,20191203,Hillary Clinton,711.0,Donald Trump,3665.0,,,Other,335.0,0.15092337083421778,0.777966461473148
14085,2016,31035,Nebraska,NE,Clay,President,Hillary Clinton,democrat,477.0,3065,20191203,Hillary Clinton,477.0,Donald Trump,2422.0,,,Other,166.0,0.15562805872756932,0.7902120717781403
14086,2016,31037,Nebraska,NE,Colfax,President,Hillary Clinton,democrat,859.0,3214,20191203,Hillary Clinton,859.0,Donald Trump,2171.0,,,Other,184.0,0.2672682016179216,0.6754822650902302
14087,2016,31039,Nebraska,NE,Cuming,President,Hillary Clinton,democrat,719.0,4074,20191203,Hillary Clinton,719.0,Donald Trump,3122.0,,,Other,233.0,0.17648502700049093,0.7663230240549829
14088,2016,31041,Nebraska,NE,Custer,President,Hillary Clinton,democrat,641.0,5652,20191203,Hillary Clinton,641.0,Donald Trump,4695.0,,,Other,316.0,0.11341118188251946,0.8306794055201698
14089,2016,31043,Nebraska,NE,Dakota,President,Hillary Clinton,democrat,2314.0,6279,20191203,Hillary Clinton,2314.0,Donald Trump,3616.0,,,Other,349.0,0.36853002070393376,0.5758878802357064
14090,2016,31045,Nebraska,NE,Dawes,President,Hillary Clinton,democrat,801.0,3676,20191203,Hillary Clinton,801.0,Donald Trump,2632.0,,,Other,243.0,0.2178998911860718,0.7159956474428727
14091,2016,31047,Nebraska,NE,Dawson,President,Hillary Clinton,democrat,2136.0,8635,20191203,Hillary Clinton,2136.0,Donald Trump,5984.0,,,Other,515.0,0.24736537348002316,0.6929936305732484
14092,2016,31049,Nebraska,NE,Deuel,President,Hillary Clinton,democrat,120.0,984,20191203,Hillary Clinton,120.0,Donald Trump,809.0,,,Other,55.0,0.12195121951219512,0.8221544715447154
14093,2016,31051,Nebraska,NE,Dixon,President,Hillary Clinton,democrat,556.0,2782,20191203,Hillary Clinton,556.0,Donald Trump,2041.0,,,Other,185.0,0.19985621854780733,0.7336448598130841
14094,2016,31053,Nebraska,NE,Dodge,President,Hillary Clinton,democrat,4544.0,15529,20191203,Hillary Clinton,4544.0,Donald Trump,9933.0,,,Other,1052.0,0.2926138193058149,0.6396419602034903
14095,2016,31055,Nebraska,NE,Douglas,President,Hillary Clinton,democrat,113798.0,240433,20191203,Hillary Clinton,113798.0,Donald Trump,108077.0,,,Other,18558.0,0.47330441328769346,0.4495098426588696
14096,2016,31057,Nebraska,NE,Dundy,President,Hillary Clinton,democrat,89.0,953,20191203,Hillary Clinton,89.0,Donald Trump,823.0,,,Other,41.0,0.09338929695697797,0.863588667366212
14097,2016,31059,Nebraska,NE,Fillmore,President,Hillary Clinton,democrat,613.0,2941,20191203,Hillary Clinton,613.0,Donald Trump,2130.0,,,Other,198.0,0.20843250595035703,0.7242434546072765
14098,2016,31061,Nebraska,NE,Franklin,President,Hillary Clinton,democrat,250.0,1673,20191203,Hillary Clinton,250.0,Donald Trump,1347.0,,,Other,76.0,0.14943215780035865,0.8051404662283324
14099,2016,31063,Nebraska,NE,Frontier,President,Hillary Clinton,democrat,161.0,1328,20191203,Hillary Clinton,161.0,Donald Trump,1110.0,,,Other,57.0,0.12123493975903614,0.8358433734939759
14100,2016,31065,Nebraska,NE,Furnas,President,Hillary Clinton,democrat,304.0,2340,20191203,Hillary Clinton,304.0,Donald Trump,1921.0,,,Other,115.0,0.12991452991452992,0.8209401709401709
14101,2016,31067,Nebraska,NE,Gage,President,Hillary Clinton,democrat,2935.0,10048,20191203,Hillary Clinton,2935.0,Donald Trump,6380.0,,,Other,733.0,0.29209792993630573,0.634952229299363
14102,2016,31069,Nebraska,NE,Garden,President,Hillary Clinton,democrat,153.0,1075,20191203,Hillary Clinton,153.0,Donald Trump,869.0,,,Other,53.0,0.14232558139534884,0.8083720930232559
14103,2016,31071,Nebraska,NE,Garfield,President,Hillary Clinton,democrat,121.0,980,20191203,Hillary Clinton,121.0,Donald Trump,821.0,,,Other,38.0,0.12346938775510204,0.8377551020408164
14104,2016,31073,Nebraska,NE,Gosper,President,Hillary Clinton,democrat,166.0,1010,20191203,Hillary Clinton,166.0,Donald Trump,794.0,,,Other,50.0,0.16435643564356436,0.7861386138613862
14105,2016,31075,Nebraska,NE,Grant,President,Hillary Clinton,democrat,20.0,405,20191203,Hillary Clinton,20.0,Donald Trump,367.0,,,Other,18.0,0.04938271604938271,0.9061728395061729
14106,2016,31077,Nebraska,NE,Greeley,President,Hillary Clinton,democrat,210.0,1175,20191203,Hillary Clinton,210.0,Donald Trump,912.0,,,Other,53.0,0.17872340425531916,0.7761702127659574
14107,2016,31079,Nebraska,NE,Hall,President,Hillary Clinton,democrat,6282.0,22060,20191203,Hillary Clinton,6282.0,Donald Trump,14408.0,,,Other,1370.0,0.28476881233000906,0.6531278331822303
14108,2016,31081,Nebraska,NE,Hamilton,President,Hillary Clinton,democrat,878.0,5004,20191203,Hillary Clinton,878.0,Donald Trump,3783.0,,,Other,343.0,0.17545963229416467,0.7559952038369304
14109,2016,31083,Nebraska,NE,Harlan,President,Hillary Clinton,democrat,254.0,1832,20191203,Hillary Clinton,254.0,Donald Trump,1496.0,,,Other,82.0,0.13864628820960698,0.8165938864628821
14110,2016,31085,Nebraska,NE,Hayes,President,Hillary Clinton,democrat,30.0,514,20191203,Hillary Clinton,30.0,Donald Trump,472.0,,,Other,12.0,0.058365758754863814,0.9182879377431906
14111,2016,31087,Nebraska,NE,Hitchcock,President,Hillary Clinton,democrat,161.0,1468,20191203,Hillary Clinton,161.0,Donald Trump,1232.0,,,Other,75.0,0.10967302452316076,0.8392370572207084
14112,2016,31089,Nebraska,NE,Holt,President,Hillary Clinton,democrat,531.0,5118,20191203,Hillary Clinton,531.0,Donald Trump,4354.0,,,Other,233.0,0.10375146541617819,0.8507229386479094
14113,2016,31091,Nebraska,NE,Hooker,President,Hillary Clinton,democrat,40.0,417,20191203,Hillary Clinton,40.0,Donald Trump,355.0,,,Other,22.0,0.09592326139088729,0.8513189448441247
14114,2016,31093,Nebraska,NE,Howard,President,Hillary Clinton,democrat,544.0,2994,20191203,Hillary Clinton,544.0,Donald Trump,2284.0,,,Other,166.0,0.18169672678690715,0.7628590514362057
14115,2016,31095,Nebraska,NE,Jefferson,President,Hillary Clinton,democrat,837.0,3494,20191203,Hillary Clinton,837.0,Donald Trump,2399.0,,,Other,258.0,0.23955352032054952,0.6866056096164854
14116,2016,31097,Nebraska,NE,Johnson,President,Hillary Clinton,democrat,563.0,2089,20191203,Hillary Clinton,563.0,Donald Trump,1355.0,,,Other,171.0,0.26950694112015317,0.6486357108664432
14117,2016,31099,Nebraska,NE,Kearney,President,Hillary Clinton,democrat,550.0,3296,20191203,Hillary Clinton,550.0,Donald Trump,2531.0,,,Other,215.0,0.16686893203883496,0.7679004854368932
14118,2016,31101,Nebraska,NE,Keith,President,Hillary Clinton,democrat,571.0,4034,20191203,Hillary Clinton,571.0,Donald Trump,3235.0,,,Other,228.0,0.14154685176003967,0.8019335647000496
14119,2016,31103,Nebraska,NE,Keya Paha,President,Hillary Clinton,democrat,40.0,479,20191203,Hillary Clinton,40.0,Donald Trump,460.0,,,Other,19.0,0.08350730688935282,0.9603340292275574
14120,2016,31105,Nebraska,NE,Kimball,President,Hillary Clinton,democrat,230.0,1677,20191203,Hillary Clinton,230.0,Donald Trump,1330.0,,,Other,117.0,0.13714967203339296,0.793082886106142
14121,2016,31107,Nebraska,NE,Knox,President,Hillary Clinton,democrat,720.0,4115,20191203,Hillary Clinton,720.0,Donald Trump,3188.0,,,Other,207.0,0.17496962332928312,0.774726609963548
14122,2016,31109,Nebraska,NE,Lancaster,President,Hillary Clinton,democrat,61898.0,136223,20191203,Hillary Clinton,61898.0,Donald Trump,61588.0,,,Other,12737.0,0.4543872914265579,0.4521116111082563
14123,2016,31111,Nebraska,NE,Lincoln,President,Hillary Clinton,democrat,2913.0,16131,20191203,Hillary Clinton,2913.0,Donald Trump,12164.0,,,Other,1054.0,0.18058396875581179,0.7540760027276672
14124,2016,31113,Nebraska,NE,Logan,President,Hillary Clinton,democrat,32.0,453,20191203,Hillary Clinton,32.0,Donald Trump,400.0,,,Other,21.0,0.0706401766004415,0.8830022075055187
14125,2016,31115,Nebraska,NE,Loup,President,Hillary Clinton,democrat,48.0,385,20191203,Hillary Clinton,48.0,Donald Trump,323.0,,,Other,14.0,0.12467532467532468,0.8389610389610389
14126,2016,31117,Nebraska,NE,McPherson,President,Hillary Clinton,democrat,14.0,287,20191203,Hillary Clinton,14.0,Donald Trump,257.0,,,Other,16.0,0.04878048780487805,0.8954703832752613
14127,2016,31119,Nebraska,NE,Madison,President,Hillary Clinton,democrat,2711.0,14343,20191203,Hillary Clinton,2711.0,Donald Trump,10628.0,,,Other,1004.0,0.18901206163285225,0.7409886355713589
14128,2016,31121,Nebraska,NE,Merrick,President,Hillary Clinton,democrat,602.0,3788,20191203,Hillary Clinton,602.0,Donald Trump,2926.0,,,Other,260.0,0.15892291446673706,0.7724392819429778
14129,2016,31123,Nebraska,NE,Morrill,President,Hillary Clinton,democrat,284.0,2209,20191203,Hillary Clinton,284.0,Donald Trump,1802.0,,,Other,123.0,0.12856496152105024,0.8157537347215935
14130,2016,31125,Nebraska,NE,Nance,President,Hillary Clinton,democrat,281.0,1621,20191203,Hillary Clinton,281.0,Donald Trump,1261.0,,,Other,79.0,0.17334978408389884,0.7779148673658236
14131,2016,31127,Nebraska,NE,Nemaha,President,Hillary Clinton,democrat,785.0,3161,20191203,Hillary Clinton,785.0,Donald Trump,2116.0,,,Other,260.0,0.24833913318570072,0.6694084150585258
14132,2016,31129,Nebraska,NE,Nuckolls,President,Hillary Clinton,democrat,353.0,2205,20191203,Hillary Clinton,353.0,Donald Trump,1726.0,,,Other,126.0,0.1600907029478458,0.7827664399092971
14133,2016,31131,Nebraska,NE,Otoe,President,Hillary Clinton,democrat,2025.0,7457,20191203,Hillary Clinton,2025.0,Donald Trump,4860.0,,,Other,572.0,0.27155692637789997,0.6517366233069599
14134,2016,31133,Nebraska,NE,Pawnee,President,Hillary Clinton,democrat,279.0,1327,20191203,Hillary Clinton,279.0,Donald Trump,974.0,,,Other,74.0,0.21024868123587037,0.7339864355689525
14135,2016,31135,Nebraska,NE,Perkins,President,Hillary Clinton,democrat,161.0,1455,20191203,Hillary Clinton,161.0,Donald Trump,1217.0,,,Other,77.0,0.11065292096219931,0.836426116838488
14136,2016,31137,Nebraska,NE,Phelps,President,Hillary Clinton,democrat,572.0,4695,20191203,Hillary Clinton,572.0,Donald Trump,3849.0,,,Other,274.0,0.12183173588924387,0.8198083067092652
14137,2016,31139,Nebraska,NE,Pierce,President,Hillary Clinton,democrat,382.0,3630,20191203,Hillary Clinton,382.0,Donald Trump,3052.0,,,Other,196.0,0.10523415977961433,0.840771349862259
14138,2016,31141,Nebraska,NE,Platte,President,Hillary Clinton,democrat,2646.0,14433,20191203,Hillary Clinton,2646.0,Donald Trump,10965.0,,,Other,822.0,0.18332986905009355,0.7597173144876325
14139,2016,31143,Nebraska,NE,Polk,President,Hillary Clinton,democrat,413.0,2582,20191203,Hillary Clinton,413.0,Donald Trump,2028.0,,,Other,141.0,0.15995352439969016,0.7854376452362509
14140,2016,31145,Nebraska,NE,Red Willow,President,Hillary Clinton,democrat,645.0,5170,20191203,Hillary Clinton,645.0,Donald Trump,4258.0,,,Other,267.0,0.12475822050290135,0.8235976789168279
14141,2016,31147,Nebraska,NE,Richardson,President,Hillary Clinton,democrat,818.0,3805,20191203,Hillary Clinton,818.0,Donald Trump,2769.0,,,Other,218.0,0.2149802890932983,0.7277266754270696
14142,2016,31149,Nebraska,NE,Rock,President,Hillary Clinton,democrat,70.0,798,20191203,Hillary Clinton,70.0,Donald Trump,687.0,,,Other,41.0,0.08771929824561403,0.8609022556390977
14143,2016,31151,Nebraska,NE,Saline,President,Hillary Clinton,democrat,1733.0,5136,20191203,Hillary Clinton,1733.0,Donald Trump,3004.0,,,Other,399.0,0.3374221183800623,0.5848909657320872
14144,2016,31153,Nebraska,NE,Sarpy,President,Hillary Clinton,democrat,28033.0,80580,20191203,Hillary Clinton,28033.0,Donald Trump,45143.0,,,Other,7404.0,0.3478902953586498,0.5602258624968975
14145,2016,31155,Nebraska,NE,Saunders,President,Hillary Clinton,democrat,2523.0,10860,20191203,Hillary Clinton,2523.0,Donald Trump,7555.0,,,Other,782.0,0.23232044198895027,0.6956721915285451
14146,2016,31157,Nebraska,NE,Scotts Bluff,President,Hillary Clinton,democrat,3207.0,14317,20191203,Hillary Clinton,3207.0,Donald Trump,10076.0,,,Other,1034.0,0.22399944122372006,0.7037787245931411
14147,2016,31159,Nebraska,NE,Seward,President,Hillary Clinton,democrat,1875.0,7922,20191203,Hillary Clinton,1875.0,Donald Trump,5454.0,,,Other,593.0,0.23668265589497603,0.6884625094673062
14148,2016,31161,Nebraska,NE,Sheridan,President,Hillary Clinton,democrat,287.0,2608,20191203,Hillary Clinton,287.0,Donald Trump,2211.0,,,Other,110.0,0.11004601226993865,0.8477760736196319
14149,2016,31163,Nebraska,NE,Sherman,President,Hillary Clinton,democrat,340.0,1573,20191203,Hillary Clinton,340.0,Donald Trump,1150.0,,,Other,83.0,0.2161474888747616,0.7310870947234583
14150,2016,31165,Nebraska,NE,Sioux,President,Hillary Clinton,democrat,81.0,736,20191203,Hillary Clinton,81.0,Donald Trump,616.0,,,Other,39.0,0.11005434782608696,0.8369565217391305
14151,2016,31167,Nebraska,NE,Stanton,President,Hillary Clinton,democrat,417.0,2801,20191203,Hillary Clinton,417.0,Donald Trump,2187.0,,,Other,197.0,0.14887540164227062,0.7807925740806855
14152,2016,31169,Nebraska,NE,Thayer,President,Hillary Clinton,democrat,499.0,2690,20191203,Hillary Clinton,499.0,Donald Trump,2051.0,,,Other,140.0,0.18550185873605948,0.762453531598513
14153,2016,31171,Nebraska,NE,Thomas,President,Hillary Clinton,democrat,30.0,393,20191203,Hillary Clinton,30.0,Donald Trump,344.0,,,Other,19.0,0.07633587786259542,0.8753180661577609
14154,2016,31173,Nebraska,NE,Thurston,President,Hillary Clinton,democrat,919.0,2088,20191203,Hillary Clinton,919.0,Donald Trump,1043.0,,,Other,126.0,0.44013409961685823,0.49952107279693486
14155,2016,31175,Nebraska,NE,Valley,President,Hillary Clinton,democrat,339.0,2205,20191203,Hillary Clinton,339.0,Donald Trump,1780.0,,,Other,86.0,0.15374149659863945,0.8072562358276644
14156,2016,31177,Nebraska,NE,Washington,President,Hillary Clinton,democrat,2623.0,10832,20191203,Hillary Clinton,2623.0,Donald Trump,7424.0,,,Other,785.0,0.24215288035450516,0.6853766617429837
14157,2016,31179,Nebraska,NE,Wayne,President,Hillary Clinton,democrat,835.0,3776,20191203,Hillary Clinton,835.0,Donald Trump,2693.0,,,Other,248.0,0.2211334745762712,0.7131885593220338
14158,2016,31181,Nebraska,NE,Webster,President,Hillary Clinton,democrat,306.0,1708,20191203,Hillary Clinton,306.0,Donald Trump,1330.0,,,Other,72.0,0.1791569086651054,0.7786885245901639
14159,2016,31183,Nebraska,NE,Wheeler,President,Hillary Clinton,democrat,62.0,465,20191203,Hillary Clinton,62.0,Donald Trump,377.0,,,Other,26.0,0.13333333333333333,0.810752688172043
14160,2016,31185,Nebraska,NE,York,President,Hillary Clinton,democrat,1186.0,6381,20191203,Hillary Clinton,1186.0,Donald Trump,4700.0,,,Other,495.0,0.18586428459489107,0.7365616674502429
14161,2016,32001,Nevada,NV,Churchill,President,Hillary Clinton,democrat,2210.0,10938,20191203,Hillary Clinton,2210.0,Donald Trump,7830.0,,,Other,898.0,0.20204790638142256,0.7158529895776193
14162,2016,32003,Nevada,NV,Clark,President,Hillary Clinton,democrat,402227.0,767156,20191203,Hillary Clinton,402227.0,Donald Trump,320057.0,,,Other,44872.0,0.5243092669548306,0.4171993701411447
